TraceName,ExpName,ipc,precision,recall,Filter
765.roms_r-benchmark2-871B,sens_stride_pythia,0.72773,0,0,1
823.llvm_s-dagcombiner_0002-4B,sens_stride_pythia,0.80961,0,0,1
727.cppcheck_r-738_diamond-63B,sens_stride_pythia,1.54877,0,0,1
823.llvm_s-dagcombiner_0006-4B,sens_stride_pythia,0.80168,0,0,1
729.abc_r-des_system90-32B,sens_stride_pythia,0.77587,0,0,1
849.fotonik3d_s-default-11846B,sens_stride_pythia,1.00901,0,0,1
822.palm_s-atmos-4359B,sens_stride_pythia,1.80191,0,0,1
708.sqlite_r-main_size2000-136B,sens_stride_pythia,0.89212,0,0,1
854.graph500_s-bfs-3313B,sens_stride_pythia,0.53904,0,0,1
708.sqlite_r-main_size2000-499B,sens_stride_pythia,1.08106,0,0,1
709.cactus_r-shifted_gauge_wave-19B,sens_stride_pythia,0.92134,0,0,1
809.cactus_s-shifted_gauge_wave-1690B,sens_stride_pythia,0.73336,0,0,1
821.gcc_s-lz4hc_0007-10B,sens_stride_pythia,0.83448,0,0,1
709.cactus_r-shifted_gauge_wave-27B,sens_stride_pythia,0.34742,0,0,1
820.cloverleaf_s-default-11785B,sens_stride_pythia,2.08378,0,0,1
823.llvm_s-modelsmodule_0010-23B,sens_stride_pythia,1.30873,0,0,1
823.llvm_s-insn_recog_0005-14B,sens_stride_pythia,0.69182,0,0,1
723.llvm_r-codegen-388B,sens_stride_pythia,0.57001,0,0,1
821.gcc_s-lz4hc_0010-23B,sens_stride_pythia,0.83927,0,0,1
800.pot3d_s-pot3d_n1-2544B,sens_stride_pythia,0.29236,0,0,1
881.neutron_s-xsbench_event_unionized-1137B,sens_stride_pythia,2.08811,0,0,1
823.llvm_s-inst_constrs_3_0017-27B,sens_stride_pythia,1.16513,0,0,1
729.abc_r-des_system90-75B,sens_stride_pythia,0.90408,0,0,1
800.pot3d_s-pot3d_n1-1067B,sens_stride_pythia,0.26976,0,0,1
821.gcc_s-lz4hc_0018-31B,sens_stride_pythia,0.94237,0,0,1
822.palm_s-atmos-35579B,sens_stride_pythia,1.78284,0,0,1
736.ocio_r-lut1d_halfdom-6B,sens_stride_pythia,1.2471,0,0,1
823.llvm_s-particle_handler_0018-5B,sens_stride_pythia,0.95662,0,0,1
749.fotonik3d_r-default-128B,sens_stride_pythia,0.40064,0,0,1
811.tealeaf_s-default-15369B,sens_stride_pythia,1.60119,0,0,1
823.llvm_s-inst_constrs_3_0017-35B,sens_stride_pythia,1.37116,0,0,1
